id,head,relation,tail,pages,evidence,weight
T00246,第二次放喷、试挤施工,包含,盐酸,33,试挤总液量 121.6m³，其中盐酸 9.7m³,1
T00247,第五次试挤施工,包含,胶液,33,试挤总液量 75.5m³，其中胶液 23.5m³,1
T00248,第三次放喷、试挤施工,监测指标,试挤压力,33,试挤压力 18~85MPa，降排量至 2m³/min，压力 57~60MPa,1
T00249,第三次放喷、试挤施工,监测指标,试挤排量,33,试挤排量 0.5~7.4m³/min，降排量至 2m³/min,1
T00250,微裂缝,导致,砂堵,34,支撑剂进入微裂缝中形成堵塞，同时压力的升高又促使其他的微裂缝开始,1
T00251,30/50 目粗砂,影响,砂比,34,30/50 目粗砂对地层裂缝缝宽尺寸要求更大,1
T00252,天然裂缝,导致,压裂液效率低,34,由于裂缝的存在和不断开启，压裂液效率低,1
T00253,替酸,处置措施,试挤,34,在以后的试挤施工时，在能够建立小排量试挤的前提下替酸,1
T00254,桥堵,表现为,砂堵,34,支撑剂在较窄的裂缝口形成桥堵，施工压力快速升至限压，形成突然性砂堵,1
T00255,JY-A11HF 井,发生于,砂堵,34,1.11 JY-A11HF 并第 1、10 段砂堵,1
T00256,排量,相关,试挤,34,在能够建立小排量试挤的前提下替酸,1
T00257,砂堵,表现为,压力骤升至限压,35,压力骤升至限压 90 MPa，砂堵停泵,1
T00258,砂堵,处置措施,20mm 油嘴放喷,35,12:56~16:26 采用 20mm 油嘴放喷，井口压力 35.0 MPa 降至 0,1
T00259,砂堵,处置措施,连续油管洗井冲砂,35,10~11 日，采用连续油管洗井冲砂，管柱结构：φ73mm 四眼喷嘴,1
T00260,连续油管洗井冲砂,包含,四眼喷嘴,35,管柱结构：φ73mm 四眼喷嘴 +φ73mm 循环短节,1
T00261,压力骤升至限压,影响,90 MPa,35,压力骤升至限压 90 MPa，砂堵停泵,1
T00262,压裂施工,包含,100 目粉陶,35,加入 100 目粉陶 2.06 m³，砂比 3%,1
T00263,压裂施工,包含,15% 盐酸,35,12 日进行第 1 段第二次压裂施工，正挤 15% 盐酸 20.00 m³,1
T00264,砂堵,原因是,近井污染,36,近井地带泥浆侵入，造成了地层污染,1
T00265,砂堵,原因是,近井裂缝扭曲,36,近井地带裂缝扭曲严重，近井摩阻较高,1
T00266,砂堵,原因是,滤失,36,压裂液滤失严重，造缝不完善，裂缝缝宽较窄,1
T00267,龙马溪组③号层,包含,层理缝,36,本段位于龙马溪组③号小层，层理缝异常发育,1
T00268,层理缝,导致,滤失,36,造缝时液体沿层理缝滤失,1
T00269,近井裂缝扭曲,导致,压力上升,36,使进液通道受限，施工压力大幅度提高,1
T00270,粉陶,导致,压力上升,36,粉陶段塞进入地层后，压力上升明显,1
T00271,提排量,处置措施,砂堵,36,迅速提排量至设计排量，取得较好的施工效果,1
T00272,低砂比段塞,处置措施,砂堵,36,加入低砂比段塞，适当调整后续砂比的用量,1
T00273,砂堵,处置措施,油嘴放喷,37,13:44~17:09 采用 20mm 油嘴放喷,1
T00274,砂堵,处置措施,试挤,"37,42,48,50,61,65,68,71,73,76",至 19:28 试挤减阻水 97.50m³ | 若一旦发生砂堵，应采取放喷、试挤的方式进行解堵 | 发生砂堵停泵后，采取放喷、试挤的方式解堵 | 放喷后进行试挤 | 处理过程主要是放喷、试挤,10
T00275,施工压力,表现为,限压,37,压力骤升至限压（90MPa）,1
T00276,砂堵,影响,第二次压裂施工,37,第一次压裂施工砂堵，第二次压裂施工应该及时调整,1
T00277,前置液数量,影响,油嘴放喷,37,提高前置液数量，可以增加砂堵后放喷疏导的成功率,1
T00278,砂堵,发生于,第 10 段压裂,37,1.11.3 第 10 段压裂砂堵,1
T00279,100 目粉陶,相关,砂比,37,加入 100 目粉陶 1.20m³，砂比 3%,1
T00280,油嘴放喷,包含,20mm 油嘴,37,13:44~17:09 采用 20mm 油嘴放喷,1
T00281,油嘴放喷,包含,10mm 油嘴,37,至 22:05 采用 10mm 油嘴放喷,1
T00282,100 目粉陶,导致,压力上升明显,38,砂比 3% 的粉陶段塞进入地层后，压力上升明显,1
T00283,五峰组,包含,层理缝异常发育,38,本段位于五峰组，层理缝异常发育,1
T00284,层理缝异常发育,导致,液体滤失,38,造缝时液体沿层理缝滤失，在纵向造缝较差,1
T00285,近井裂缝扭曲严重,导致,施工压力大幅度提高,38,使进液通道受限，施工压力大幅度提高,1
T00286,裂缝发育位置较多,影响,砂堵风险,38,裂缝发育位置较多的井段，注意加强砂堵风险的预防,1
T00287,压力上升明显,处置措施,降低排量,38,压力上升明显，及时降低排量,1
T00288,JY-A12HF 井,包含,第 13 段,39,1.12 JY-A12HF 并第 13 段砂堵,1
T00289,第 13 段,表现为,砂堵,39,1.12 JY-A12HF 并第 13 段砂堵,1
T00290,加砂量,导致,压力上升趋势,39,加砂量达 34m³后，发现压力有上升趋势,1
T00291,压力上升趋势,导致,停止加砂,39,发现压力有上升趋势，停止加砂,1
T00292,顶替阶段,表现为,施工压力直线上升,39,顶替阶段，施工压力直线上升至 82MPa,1
T00293,降排量,导致,压力升至 93MPa,39,迅速降排量至 2m³/min 后，压力升至 93MPa,1
T00294,压力升至 93MPa,导致,压裂车超压停泵,39,压力升至 93MPa，压裂车超压停泵,1
T00295,砂堵,处置措施,减阻水试挤,39,砂堵后，开井放喷 0.5h 后用减阻水试挤,1
T00296,减阻水试挤,影响,解堵成功,39,压力小于等于 78MPa，解堵成功,1
T00297,解堵成功,处置措施,高挤减阻水,39,解堵成功，高挤减阻水 110m³后，重新开始加砂,1
T00298,砂堵,发生于,JY-A13HF 井,40,1.13 JY-A13HF 并第 1 段砂堵,1
T00299,排量提升速度不够,导致,裂缝开启程度不够,40,提升排量的速度不够，造缝效果不理想，裂缝开启程度不够,1
T00300,胶液性能不达标,导致,缝宽较窄,40,胶液性能不达标，导致前期分支缝较多，缝宽较窄,1
T00301,低砂比段塞,导致,施工压力大幅上升,40,低砂比（3%~5%）段塞进入地层后，施工压力大幅上升,1
T00302,砂堵,处置措施,试挤施工,"40,60",关井进行第一次试挤施工 | 本井发生砂堵后，共采取 7 次试挤施工，历时 5 天,2
T00303,施工压力大幅上升,处置措施,降排量加粉砂,40,施工压力大幅上升...后采取降排量加粉砂的方法继续施工,1
T00304,胶液性能不达标,处置措施,加强压裂液的质量监控工作,40,加强压裂液的质量监控工作，确保各项性能满足压裂要求,1
T00305,井筒油泥污染,导致,压力波动,41,这种污染可以使压开的裂缝被油泥所堵塞，因此造成压力波动。,1
T00306,井筒油泥污染,导致,砂堵,"41,42",这种污染可以使压开的裂缝被油泥所堵塞 | 因此在各井第 1 段压裂施工过程中...尽量避免砂堵发生,2
T00307,层理缝发育,导致,液体滤失较大,"41,67",层理缝发育，液体滤失较大,2
T00308,液体滤失较大,导致,施工排量受限,41,液体滤失较大，本段施工排量受限严重,1
T00309,人工裂缝缝宽窄,影响,砂比,41,人工裂缝缝宽窄，对砂比浓度较为敏感,1
T00310,中砂,导致,施工压力,41,当砂比 7% 中砂进入地层后，施工压力快速上升,1
T00311,施工压力,表现为,砂堵,41,施工压力快速上升，形成突然性砂堵,1
T00312,关井进行第三次试挤施工,处置措施,解堵成功,41,关井进行第三次试挤施工...解堵成功,1
T00313,井筒油泥污染,导致,压力曲线波动异常,42,在压裂施工中反映出压力曲线波动异常且整体偏高,1
T00314,试挤,影响,低排量,42,且要在低排量下耐心试挤，不要急于升排量,1
T00315,砂堵,处置措施,连续油管冲砂,"42,43,53,68",若多次解堵均未成功，则可采取连续油管冲砂的方式进行解堵 | 采用连续油管冲砂方式成功解堵 | 30 日采用连续油管冲砂 | 决定采用连续油管冲砂试挤解堵,4
T00316,胶液携粗砂,导致,施工压力,42,由胶液携 14% 砂比粗砂进入地层，施工压力快速上升,1
T00317,施工压力,表现为,超压停泵,42,施工压力快速上升，由 62MPa 升至 95MPa，超压停泵,1
T00318,地层能量有限,导致,解堵难度大,42,由于地层能量有限，放喷解堵成功难度通常较大,1
T00319,JY-A14HF 井,包含,第 1 段,42,1.14 JY-A14HF 并第 1 段砂堵,1
T00320,放喷解堵,相关,试挤施工,43,放喷后共进行了 4 次试挤施工,1
T00321,试挤施工,包含,盐酸,43,累计试挤盐酸 6.7m³,1
T00322,试挤施工,包含,减阻水,43,减阻水 221m³,1
T00323,试挤施工,影响,解堵失败,43,但均未试挤成功，始终无法解堵,1
T00324,连续油管冲砂,影响,解堵成功,43,采用连续油管冲砂方式成功解堵,1
T00325,砂堵,原因是,裂缝延伸长度不足,44,远端裂缝延伸长度和缝宽已不能满足加砂要求,1
T00326,砂堵,原因是,缝宽不足,44,远端裂缝延伸长度和缝宽已不能满足加砂要求,1
T00327,砂堵,原因是,地层进砂能力极限,44,地层进砂能力已经达到一定极限,1
T00328,胶液携砂,导致,施工摩阻增加,44,胶液携砂不仅增加了施工摩阻,1
T00329,胶液携砂,导致,砂堵,44,很可能在地层中推动了先前支撑剂运移，进一步增大了施工风险，最终导致砂堵,1
T00330,井筒污染,导致,砂堵,44,污染物有可能随着压裂液进入地层并堵塞裂缝，导致施工压力异常波动甚到造成砂堵,1
T00331,地层能量不足,影响,放喷解堵,"44,56",地层能量相对不足，导致放喷能量较小，对发生桥堵裂缝的反向冲砂效果不理想 | 因此放喷解堵的成功率受到影响,2
T00332,砂堵,处置措施,挤酸,44,后关井试挤。挤酸 10m³,1
T00333,砂堵,处置措施,超压停泵,44,超压停泵，发生砂堵,1
T00334,JY-A15HF 井,发生于,第 5 段,44,JY-A15HF 并第 5 段砂堵,1
T00335,砂比 9%,导致,施工压力 95MPa,44,当砂比 9% 中砂进入地层后，施工压力迅速由 70MPa 升至 95MPa,1
T00336,砂堵,表现为,施工压力 95MPa,44,施工压力迅速由 70MPa 升至 95MPa，超压停泵，发生砂堵,1
T00337,砂堵,表现为,施工压力上升,45,在裂缝缝口形成“砂桥”，施工压力升高，导致砂堵现象发生,1
T00338,②号小层,包含,黏土含量增高,45,分析砂堵原因为：本段穿行②号小层，黏土含量增高,1
T00339,层理缝极发育,导致,液体滤失大,45,且层理缝极发育，易产生多裂缝，液体滤失大,1
T00340,液体滤失大,导致,人工裂缝缝宽窄,45,液体滤失大，效率低，裂缝延伸扩展难度大，人工裂缝缝宽窄,1
T00341,砂比 9% + 10%,发生于,砂堵,45,当砂比（9% + 10%）中砂段塞进入地层后，在裂缝缝口形成“砂桥”,1
T00342,砂堵,处置措施,放喷处理,45,在砂堵后进行放喷处理，可充分利用地层能量,1
T00343,施工压力上升,处置措施,盐酸,45,后挤入盐酸，以降低施工压力,1
T00344,粉砂,影响,主缝延伸,45,利用小粒径粉砂封堵微裂缝，起到暂堵转向作用，以保证裂缝正常延伸,1
T00345,施工压力上升,处置措施,降低砂比,45,施工压力上升后，采取降低砂比、减少携砂液量的办法尝试加砂,1
T00346,JY-A16HF 井,发生于,第 8 段,46,JY-A16HF 井人工井底 4803m。第 8 段穿行于①号、②号小层,1
T00347,第 8 段,表现为,砂堵,46,1.16 JY-A16HF 并第 8 段砂堵,1
T00348,压裂车设备故障,导致,排量发生波动,46,由于压裂车设备故障，排量发生波动,1
T00349,排量发生波动,导致,施工压力异常,46,排量波动后，施工压力出现异常,1
T00350,施工压力急速上升,导致,砂堵,46,施工压力急速上升...超压停泵，发生砂堵,1
T00351,砂堵,处置措施,放喷方式解堵,46,砂堵停泵后，决定采用放喷方式解堵,1
T00352,放喷方式解堵,包含,试挤盐酸,46,放喷后先向井筒内试挤 10m³盐酸,1
T00353,第 8 段,包含,设计液量 1700m³,46,本段压裂设计液量 1700m³,1
T00354,第 8 段,包含,设计砂量 60.1m³,46,砂量 60.1m³,1
T00355,泵车故障,导致,排量波动,47,由于泵车故障，导致施工排量产生较大波动,1
T00356,排量波动,导致,施工压力大幅上升,47,因此出现了排量波动后，施工压力大幅上升的情况,1
T00357,层理缝发育,导致,近井滤失大,47,由于层理缝极发育，导致近井滤失大,1
T00358,高应力条带,导致,裂缝缝口形成桥堵,47,裂缝受②号小层存在高应力条带影响，导致裂缝缝口形成桥堵,1
T00359,砂堵,处置措施,试挤盐酸,47,采用先试挤盐酸，再顶替减阻水的办法解堵,1
T00360,施工压力大幅上升,处置措施,降低排量,47,在降低排量至 11m³/min 后，裂缝内的静压力随之减小,1
T00361,②号小层,包含,高应力条带,47,且②号小层存在高应力条带,1
T00362,盐酸,影响,施工压力大幅上升,47,可有效降低施工压力，这样更有力于解堵时提高试挤排量,1
T00363,第 16 段,发生于,JY-A17HF 井,48,JY-A17HF 并第 16 段砂堵,1
T00364,第 16 段,相关,①号小层,48,第 16 段穿行于①号小层,1
T00365,第 16 段,表现为,砂堵,48,JY-A17HF 并第 16 段砂堵,1
T00366,粉砂,导致,压力波动较大,48,粉砂进入地层，压力波动较大,1
T00367,粉陶段塞,影响,施工压力,48,加入 6 段粉陶段塞，施工压力由 82MPa 降至 72MPa,1
T00368,中砂,导致,超压停泵,48,中砂段塞进入地层后，施工压力由 73MPa 升至 95MPa,1
T00369,层理缝发育,导致,液体滤失,49,主要原因是①号小层层理缝发育，液体滤失较大,1
T00370,液体滤失,导致,裂缝延伸受限,49,液体滤失较大，导致施工净压力不足，裂缝延伸受限,1
T00371,砂比快速提升,导致,砂堵,49,砂比提升较快...施工压力突升，发生砂堵,1
T00372,主动放喷,处置措施,砂桥,49,中途主动放喷 1h，通过地层能量对已产生的部分砂桥进行反向冲刷,1
T00373,排量提升过快,导致,超压停泵,49,由于排量提升过快...导致试挤压力快速上升，超压停泵,1
T00374,降低排量,相关,主缝,49,可适当降低排量...有利于主缝的形成和扩展,1
T00375,低砂比长段塞,相关,砂堵,49,可采取低砂比长段塞试探加砂...降低砂堵风险,1
T00376,粉砂段塞,影响,施工压力,49,在加入 6 个粉砂段塞后，裂缝延伸舒畅，施工压力下降明显,1
T00377,砂堵,发生于,JY-A18HF 井,50,1.18 JY-A18HF 并第 2 段砂堵,1
T00378,排量,影响,施工压力,"50,57,70,161",排量提到 13m³/min，压力由 52MPa 升至 91MPa | 1.0\mathrm{m}^3 /\mathrm{min} 1.0\mathrm{m}^3 /\mathrm{min} 排量时压力 70\mathrm{MPa} 70\mathrm{MPa} | 开始降排量，当排量为 12.00m³/min 时，压力 85.32MPa | 当排量由 3.0 提到 14.0，施工压力同步上升到 71.34MPa,4
T00379,试挤,包含,酸,50,排量 0.8m³/min 挤酸 20m³,1
T00380,粉陶,相关,砂比,50,减阻水加砂比 5% 粉陶,1
T00381,试挤,包含,排量,51,进行试挤。排量 0.5m³/min,1
T00382,试挤,包含,施工压力,51,进行试挤。施工压力由 91MPa 降至 74MPa,1
T00383,试挤,导致,解堵未成功,51,停止施工，解堵未成功，见图 1-36,1
T00384,放喷,处置措施,试挤,51,19 日再次放喷，放喷液量 40m³后，进行试挤,1
T00385,挤酸,处置措施,试挤,51,进行试挤。排量 0.5m³/min 挤酸 20m³,1
T00386,停止施工,处置措施,解堵未成功,51,停止施工，解堵未成功，见图 1-35,1
T00387,施工压力,表现为,88MPa,51,施工压力 88MPa，停止施工,1
T00388,施工压力,表现为,94MPa,51,施工压力升至 94MPa。停泵再开始,1
T00389,排量,表现为,1.5m³/min,51,量 1.5m³/min，施工压力 88MPa,1
T00390,排量,表现为,0.5m³/min,51,排量 0.5m³/min 挤酸 20m³,1
T00391,解堵未成功,处置措施,连续油管冲砂,52,经讨论决定先采用连续油管冲砂,1
T00392,连续油管冲砂,发生于,试挤,52,21 日试挤解堵未成功，25 日连续油管冲砂,1
T00393,电缆泵送方式补孔,包含,5038.0 ~ 5039.0m,52,补孔二簇（5038.0 m{m},1
T00394,试挤,监测指标,施工压力,"52,94",试挤。排量 0.5 m{m}^3/ m{min}，施工压力 94 m{MPa} | 试挤 24min，施工压力 64~80MPa,2
T00395,试挤,监测指标,排量,"52,94",试挤。排量 0.5 m{m}^3/ m{min} | 试挤 24min，排量 3~5.9m³/min,2
T00396,砂比 10%,导致,砂堵,53,砂比 10%，超压停泵，造成砂堵,1
T00397,施工压力 96MPa,表现为,泵压异常,53,施工压力 60MPa 降至 52MPa 突升至 96MPa,1
T00398,超压,导致,停泵,53,突升至 96MPa，超压停泵,1
T00399,停泵,导致,砂堵,53,超压停泵，造成砂堵,1
T00400,放喷,发生于,砂堵,53,造成砂堵；液量 1181m³...放喷液量 128m³ 后,1
T00401,电缆泵送补孔,发生于,重新压裂施工,53,电缆泵送补孔二簇后重新压裂施工,1
T00402,地层偏塑性,原因是,黏土含量较高,54,本段黏土含量较高，地层偏塑性,1
T00403,排量,影响,近井弯曲摩阻过大,54,快升排量至 14m3/min，地层被快速压缩，造成近井弯曲摩阻过大,1
T00404,大粒径粉陶比例超标,导致,砂堵,54,大粒径粉陶比例超标，导致 3% 粉陶进入地层后砂堵,1
T00405,砂堵,原因是,近井弯曲摩阻过大,54,造成近井弯曲摩阻过大，同时粉陶检测结果显示不合格...导致砂堵,1
T00406,砂堵,原因是,大粒径粉陶比例超标,54,大粒径粉陶比例超标，导致 3% 粉陶进入地层后砂堵,1
T00407,第一次施工,发生于,前置减阻水阶段,54,第一次施工前置减阻水阶段,1
T00408,粉陶检测结果显示不合格,表现为,大粒径粉陶比例超标,54,粉陶检测结果显示不合格，大粒径粉陶比例超标,1
T00409,近井地带被堵死,导致,试挤无效,55,由于近井地带被堵死，导致试挤 4 次均无效,1
T00410,中陶,导致,压力突然上升,55,中陶进地层后压力突然上升，砂堵,1
T00411,塑性地层,原因是,砂堵,55,说明塑性地层被快速压缩后恢复能力较差，易造成砂堵,1
T00412,局部应力过大,导致,裂缝延伸困难,55,造成局部应力过大，裂缝延伸困难,1
